policy,schd_time,sensors,start_soc,end_soc,exed,exe_time,priority,info
DynaES,2017-06-19 17:00:00,"['ec1', 'ph1', 'orp1']",695.3349347222169,565.3349347222169,True,2017-06-19 17:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-19T06:00:00', 'time_gap': 12.0, 'priority': 12.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-19T17:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-19T17:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-19T17:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-19 18:00:00,['tm1'],563.9462154444391,513.9462154444391,True,2017-06-19 18:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-19T18:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-19T17:00:00', 'time_gap': 2.0, 'priority': 1.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-19T17:00:00', 'time_gap': 2.0, 'priority': 2.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-19T17:00:00', 'time_gap': 2.0, 'priority': 1.0}}",[]
DynaES,2017-06-19 22:00:00,"['tm1', 'ec1', 'ph1']",504.4453964999946,394.4453964999946,True,2017-06-19 22:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-19T22:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-19T22:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-19T22:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-19T17:00:00', 'time_gap': 6.0, 'priority': 3.0}}",[]
DynaES,2017-06-20 01:00:00,['orp1'],386.1120631666613,316.1120631666613,True,2017-06-20 01:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-19T22:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-19T22:00:00', 'time_gap': 4.0, 'priority': 2.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-19T22:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-20T01:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-20 06:00:00,['tm1'],303.8802684444391,253.88026844443908,True,2017-06-20 06:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-20T06:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-19T22:00:00', 'time_gap': 9.0, 'priority': 4.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-19T22:00:00', 'time_gap': 9.0, 'priority': 9.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-20T01:00:00', 'time_gap': 6.0, 'priority': 3.0}}",[]
DynaES,2017-06-20 14:00:00,"['ec1', 'ph1']",758.9827212222167,668.9827212222167,True,2017-06-20 14:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-20T06:00:00', 'time_gap': 9.0, 'priority': 9.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-20T14:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-20T14:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-20T01:00:00', 'time_gap': 14.0, 'priority': 7.0}}",[]
DynaES,2017-06-20 16:00:00,['tm1'],793.6127489999943,743.6127489999943,True,2017-06-20 16:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-20T16:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-20T14:00:00', 'time_gap': 3.0, 'priority': 1.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-20T14:00:00', 'time_gap': 3.0, 'priority': 3.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-20T01:00:00', 'time_gap': 16.0, 'priority': 8.0}}",[]
DynaES,2017-06-20 18:00:00,['orp1'],762.6364817777719,692.6364817777719,True,2017-06-20 18:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-20T16:00:00', 'time_gap': 3.0, 'priority': 3.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-20T14:00:00', 'time_gap': 5.0, 'priority': 2.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-20T14:00:00', 'time_gap': 5.0, 'priority': 5.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-20T18:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-20 21:00:00,"['tm1', 'ec1', 'ph1']",686.8128131111051,576.8128131111051,True,2017-06-20 21:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-20T21:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-20T21:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-20T21:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-20T18:00:00', 'time_gap': 4.0, 'priority': 2.0}}",[]
DynaES,2017-06-21 00:00:00,"['tm1', 'orp1']",568.4794797777716,478.47947977777164,True,2017-06-21 00:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T00:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-20T21:00:00', 'time_gap': 4.0, 'priority': 2.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-20T21:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T00:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-21 03:00:00,"['ec1', 'ph1']",470.14614644443833,380.14614644443833,True,2017-06-21 03:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T00:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-21T03:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-21T03:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T00:00:00', 'time_gap': 4.0, 'priority': 2.0}}",[]
DynaES,2017-06-21 05:00:00,['tm1'],374.60283255554947,324.60283255554947,True,2017-06-21 05:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T05:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-21T03:00:00', 'time_gap': 3.0, 'priority': 1.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-21T03:00:00', 'time_gap': 3.0, 'priority': 3.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T00:00:00', 'time_gap': 6.0, 'priority': 3.0}}",[]
DynaES,2017-06-21 12:00:00,"['ec1', 'ph1', 'orp1']",680.6828734444383,550.6828734444383,True,2017-06-21 12:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T05:00:00', 'time_gap': 8.0, 'priority': 8.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-21T12:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-21T12:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T12:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-21 13:00:00,['tm1'],648.0594789999939,598.0594789999939,True,2017-06-21 13:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T13:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-21T12:00:00', 'time_gap': 2.0, 'priority': 1.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-21T12:00:00', 'time_gap': 2.0, 'priority': 2.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T12:00:00', 'time_gap': 2.0, 'priority': 1.0}}",[]
DynaES,2017-06-21 17:00:00,"['tm1', 'ec1', 'ph1']",779.0029445555493,669.0029445555493,True,2017-06-21 17:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T17:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-21T17:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-21T17:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T12:00:00', 'time_gap': 6.0, 'priority': 3.0}}",[]
DynaES,2017-06-21 20:00:00,['orp1'],676.9485957222158,606.9485957222158,True,2017-06-21 20:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T17:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-21T17:00:00', 'time_gap': 4.0, 'priority': 2.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-21T17:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T20:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-21 22:00:00,['tm1'],601.3930401666602,551.3930401666602,True,2017-06-21 22:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T22:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-21T17:00:00', 'time_gap': 6.0, 'priority': 3.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-21T17:00:00', 'time_gap': 6.0, 'priority': 6.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T20:00:00', 'time_gap': 3.0, 'priority': 1.5}}",[]
DynaES,2017-06-22 01:00:00,"['ec1', 'ph1']",543.0597068333267,453.0597068333267,True,2017-06-22 01:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-21T22:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-22T01:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-22T01:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T20:00:00', 'time_gap': 6.0, 'priority': 3.0}}",[]
DynaES,2017-06-22 03:00:00,['tm1'],447.50415127777114,397.50415127777114,True,2017-06-22 03:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-22T03:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-22T01:00:00', 'time_gap': 3.0, 'priority': 1.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-22T01:00:00', 'time_gap': 3.0, 'priority': 3.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-21T20:00:00', 'time_gap': 8.0, 'priority': 4.0}}",[]
DynaES,2017-06-22 07:00:00,['orp1'],397.1850613333267,327.1850613333267,True,2017-06-22 07:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-22T03:00:00', 'time_gap': 5.0, 'priority': 5.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-22T01:00:00', 'time_gap': 7.0, 'priority': 3.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-22T01:00:00', 'time_gap': 7.0, 'priority': 7.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-22T07:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-22 12:00:00,['tm1'],488.0798341111045,438.0798341111045,True,2017-06-22 12:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-22T12:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-22T01:00:00', 'time_gap': 12.0, 'priority': 6.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-22T01:00:00', 'time_gap': 12.0, 'priority': 12.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-22T07:00:00', 'time_gap': 6.0, 'priority': 3.0}}",[]
DynaES,2017-06-22 15:00:00,"['ec1', 'ph1']",566.4589324444378,476.4589324444378,True,2017-06-22 15:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-22T12:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-22T15:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-22T15:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-22T07:00:00', 'time_gap': 9.0, 'priority': 4.5}}",[]
DynaES,2017-06-22 17:00:00,['tm1'],512.2489068888822,462.2489068888822,True,2017-06-22 17:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-22T17:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-22T15:00:00', 'time_gap': 3.0, 'priority': 1.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-22T15:00:00', 'time_gap': 3.0, 'priority': 3.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-22T07:00:00', 'time_gap': 11.0, 'priority': 5.5}}",[]
DynaES,2017-06-22 20:00:00,['orp1'],466.9201527222155,396.9201527222155,True,2017-06-22 20:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-22T17:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-22T15:00:00', 'time_gap': 6.0, 'priority': 3.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-22T15:00:00', 'time_gap': 6.0, 'priority': 6.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-22T20:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-23 00:00:00,"['tm1', 'ec1', 'ph1']",385.8090416111044,275.8090416111044,True,2017-06-23 00:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-23T00:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-23T00:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-23T00:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-22T20:00:00', 'time_gap': 5.0, 'priority': 2.5}}",[]
DynaES,2017-06-23 09:00:00,"['tm1', 'orp1']",344.51341961110455,254.51341961110455,True,2017-06-23 09:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-23T09:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-23T00:00:00', 'time_gap': 10.0, 'priority': 5.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-23T00:00:00', 'time_gap': 10.0, 'priority': 10.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-23T09:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-23 17:00:00,"['ec1', 'ph1']",826.8867657222157,736.8867657222157,True,2017-06-23 17:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-23T09:00:00', 'time_gap': 9.0, 'priority': 9.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-23T17:00:00', 'time_gap': 1.0, 'priority': 0.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-23T17:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-23T09:00:00', 'time_gap': 9.0, 'priority': 4.5}}",[]
DynaES,2017-06-23 19:00:00,['tm1'],740.8659464999935,690.8659464999935,True,2017-06-23 19:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-23T19:00:00', 'time_gap': 1.0, 'priority': 1.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-23T17:00:00', 'time_gap': 3.0, 'priority': 1.5}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-23T17:00:00', 'time_gap': 3.0, 'priority': 3.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-23T09:00:00', 'time_gap': 11.0, 'priority': 5.5}}",[]
DynaES,2017-06-23 22:00:00,['orp1'],682.7394979999933,612.7394979999933,True,2017-06-23 22:00:01,"{'tm1': {'consum': 20, 'ideal_interval': 1, 'last_used_time': '2017-06-23T19:00:00', 'time_gap': 4.0, 'priority': 4.0}, 'ec1': {'consum': 20, 'ideal_interval': 2, 'last_used_time': '2017-06-23T17:00:00', 'time_gap': 6.0, 'priority': 3.0}, 'ph1': {'consum': 40, 'ideal_interval': 1, 'last_used_time': '2017-06-23T17:00:00', 'time_gap': 6.0, 'priority': 6.0}, 'orp1': {'consum': 40, 'ideal_interval': 2, 'last_used_time': '2017-06-23T22:00:00', 'time_gap': 1.0, 'priority': 0.5}}",[]
DynaES,2017-06-24 02:00:00,"['tm1', 'ec1', 'ph1']",,,False,,,[]
